CustomerID,Age,Gender,Tenure_Months,Recency_Days,Frequency,Monetary_Value,Support_Calls,Churn
CUST_00517,64,Female,55,323,115,13000.42,9,1
CUST_00518,66,Female,53,183,92,1917.09,9,0
CUST_00519,47,Female,21,274,80,9431.74,6,0
CUST_00520,63,Male,19,277,54,2862.88,4,0
CUST_00521,69,Male,69,227,100,9448.44,0,0
CUST_00522,22,Male,66,165,45,6545.54,6,0
CUST_00523,29,Female,59,275,40,5972.62,0,0
CUST_00524,33,Female,49,217,35,3522.58,1,0
CUST_00525,43,Male,59,312,24,1952.41,7,1
CUST_00526,43,Male,23,190,35,1364.6,8,0
CUST_00527,65,Male,3,18,94,4053.76,7,0
CUST_00528,38,Male,56,232,37,2698.85,7,0
CUST_00529,56,Male,58,184,75,8235.65,5,0
CUST_00530,53,Female,62,106,109,12955.3,6,0
CUST_00531,50,Male,18,243,34,1528.56,3,0
CUST_00532,47,Male,61,53,102,8902.69,4,0
CUST_00533,54,Female,37,226,103,9771.27,1,0
CUST_00534,40,Male,54,202,24,3253.57,9,1
CUST_00535,27,Male,65,86,93,12398.47,3,0
CUST_00536,22,Male,14,50,4,501.39,6,0
CUST_00537,53,Female,5,260,105,8898.68,3,0
CUST_00538,51,Female,62,319,50,1189.31,5,1
CUST_00539,69,Male,1,195,94,5654.47,7,0
CUST_00540,48,Female,63,248,78,7716.72,4,0
CUST_00541,27,Male,67,56,24,2425.85,7,0
CUST_00542,36,Female,20,177,102,13221.74,3,0
CUST_00543,49,Female,43,150,116,7681.31,1,0
CUST_00544,18,Female,42,13,98,13861.51,8,0
CUST_00545,22,Male,69,361,36,1333.32,1,0
CUST_00546,62,Female,39,289,79,1716.82,6,0
CUST_00547,21,Female,62,64,35,1359.87,5,0
CUST_00548,33,Female,48,339,29,2245.0,1,0
CUST_00549,41,Female,6,105,36,4539.34,2,0
CUST_00550,33,Male,42,239,68,2432.22,6,0
CUST_00551,19,Male,58,34,79,7031.41,5,0
CUST_00552,66,Male,43,324,11,1318.24,5,1
CUST_00553,45,Male,10,39,55,1083.85,6,0
CUST_00554,49,Female,39,225,49,1009.66,4,0
CUST_00555,44,Female,13,129,79,6417.16,0,0
CUST_00556,37,Female,39,133,57,2260.46,4,0
CUST_00557,41,Male,11,40,85,6445.28,8,0
CUST_00558,29,Male,16,319,99,2072.2,1,0
CUST_00559,67,Female,33,221,87,12778.35,9,1
CUST_00560,52,Male,60,94,55,5682.35,2,0
CUST_00561,50,Male,59,99,56,6031.42,1,0
CUST_00562,50,Female,51,60,74,6202.19,4,0
CUST_00563,68,Female,15,129,4,505.45,4,1
CUST_00564,60,Male,43,132,109,13898.6,4,0
CUST_00565,54,Female,27,301,25,911.93,5,0
CUST_00566,29,Female,56,69,2,237.47,2,0
CUST_00567,20,Female,60,14,102,9333.11,7,0
CUST_00568,18,Female,70,151,19,2240.52,2,0
CUST_00569,50,Male,47,174,88,12234.15,1,0
CUST_00570,57,Female,8,345,8,481.9,8,1
CUST_00571,27,Male,63,292,64,5892.68,5,0
CUST_00572,60,Male,7,196,6,727.86,6,1
CUST_00573,61,Female,2,32,84,12449.96,0,0
CUST_00574,46,Female,17,73,14,1367.77,2,0
CUST_00575,30,Female,4,194,104,11686.04,6,0
CUST_00576,29,Female,26,50,70,9047.96,7,0
CUST_00577,48,Female,69,57,76,8848.15,1,0
CUST_00578,63,Female,5,117,105,14932.56,4,0
CUST_00579,19,Female,5,192,71,3266.76,4,0
CUST_00580,68,Male,69,217,57,7840.49,8,0
CUST_00581,67,Male,3,111,109,4682.56,2,0
CUST_00582,52,Male,38,89,30,2738.77,4,0
CUST_00583,40,Male,1,360,80,6847.28,7,1
CUST_00584,34,Female,8,310,8,1017.84,2,0
CUST_00585,43,Female,13,309,14,963.25,5,1
CUST_00586,25,Female,70,157,48,1647.82,8,0
CUST_00587,46,Female,50,69,84,9275.06,9,0
CUST_00588,43,Female,8,270,28,2713.07,3,1
CUST_00589,27,Male,30,225,6,759.93,6,1
CUST_00590,43,Male,40,5,30,3522.45,7,0
CUST_00591,51,Male,33,243,119,16160.37,5,0
CUST_00592,68,Female,52,118,4,513.12,0,0
CUST_00593,58,Male,33,172,100,10761.49,5,0
CUST_00594,24,Female,37,143,67,5217.32,3,0
CUST_00595,21,Female,70,323,10,177.49,2,0
CUST_00596,67,Male,69,257,102,5765.56,2,0
CUST_00597,62,Male,4,318,27,3056.82,2,0
CUST_00598,28,Female,60,78,82,1888.7,0,0
CUST_00599,46,Male,31,57,45,5271.31,9,0
CUST_00600,53,Female,14,20,75,6353.38,9,0
CUST_00601,42,Female,60,14,100,13215.11,0,0
CUST_00602,38,Female,68,206,104,10823.82,1,0
CUST_00603,53,Female,26,237,35,4297.64,4,1
CUST_00604,27,Female,24,181,108,4120.54,6,0
CUST_00605,54,Female,56,291,13,498.46,4,0
CUST_00606,26,Male,9,189,55,2392.35,2,1
CUST_00607,41,Female,35,147,87,5219.75,4,0
CUST_00608,52,Male,24,340,43,5895.2,5,0
CUST_00609,66,Male,31,42,73,8725.8,3,0
CUST_00610,52,Male,66,354,68,4367.42,3,0
CUST_00611,65,Female,66,1,43,5976.78,0,0
CUST_00612,53,Male,41,324,40,4806.2,6,1
CUST_00613,35,Male,36,104,114,11806.72,7,1
CUST_00614,66,Female,34,255,31,2292.03,3,0
CUST_00615,56,Female,39,209,3,308.92,5,0
CUST_00616,49,Female,23,218,100,9508.59,5,0
CUST_00617,41,Female,44,78,17,2049.38,0,0
CUST_00618,40,Female,70,51,80,3636.26,9,0
CUST_00619,49,Female,58,288,39,5247.57,3,0
CUST_00620,54,Male,59,100,66,6263.56,5,0
CUST_00621,29,Female,26,212,69,8549.96,8,1
CUST_00622,66,Female,22,237,97,6002.93,3,0
CUST_00623,30,Male,40,295,118,8013.19,8,1
CUST_00624,40,Male,11,157,77,10898.11,3,0
CUST_00625,42,Male,9,298,76,7521.26,6,1
CUST_00626,52,Female,12,14,19,1100.0,6,0
CUST_00627,58,Male,26,116,22,574.01,7,1
CUST_00628,47,Female,38,139,104,7658.31,6,0
CUST_00629,34,Female,3,75,8,1037.01,5,0
CUST_00630,66,Female,15,303,108,5285.88,2,0
CUST_00631,37,Female,47,360,68,8917.43,9,1
CUST_00632,65,Male,5,24,71,2614.39,6,0
CUST_00633,42,Male,54,177,112,3644.58,5,0
CUST_00634,39,Male,24,55,86,8322.09,9,0
CUST_00635,30,Female,11,213,18,2225.27,7,1
CUST_00636,36,Male,33,326,6,721.84,3,1
CUST_00637,66,Male,57,334,114,10076.14,6,1
CUST_00638,53,Male,52,329,4,404.89,6,0
CUST_00639,29,Female,64,163,117,5833.26,2,0
CUST_00640,58,Male,43,300,41,3666.01,7,1
CUST_00641,36,Female,44,164,109,4691.33,9,0
CUST_00642,29,Male,36,89,51,7156.75,1,0
CUST_00643,26,Female,12,15,12,1278.45,2,0
CUST_00644,24,Male,56,301,112,10217.42,0,0
CUST_00645,45,Female,3,122,37,1789.48,1,0
CUST_00646,31,Female,50,318,2,140.42,0,0
CUST_00647,48,Male,29,348,3,360.99,5,0
CUST_00648,69,Female,16,178,45,2129.41,4,0
CUST_00649,36,Female,40,269,85,2753.64,5,1
CUST_00650,64,Female,27,105,39,2203.22,2,0
CUST_00651,33,Female,70,159,77,9413.53,6,0
CUST_00652,22,Male,42,5,112,15032.72,3,0
CUST_00653,52,Female,57,339,54,3830.71,0,0
CUST_00654,29,Female,10,141,78,9396.64,2,0
CUST_00655,42,Female,38,169,94,5625.92,4,0
CUST_00656,69,Female,8,17,18,1506.36,6,0
CUST_00657,38,Male,18,32,13,230.42,8,0
CUST_00658,53,Female,17,5,14,1555.67,4,0
CUST_00659,40,Female,58,137,41,4593.07,0,0
CUST_00660,33,Male,66,107,40,1141.1,4,0
CUST_00661,56,Female,44,162,89,5646.04,0,0
CUST_00662,62,Female,9,257,101,8108.16,6,1
CUST_00663,59,Male,48,168,91,10874.9,8,1
CUST_00664,56,Male,39,288,87,10978.26,5,1
CUST_00665,31,Female,6,355,71,7958.14,3,1
CUST_00666,48,Male,30,245,48,2118.69,5,0
CUST_00667,22,Male,18,113,10,631.06,0,0
CUST_00668,52,Male,43,178,89,4306.34,3,0
CUST_00669,40,Male,33,190,54,5455.08,5,0
CUST_00670,46,Female,53,11,35,3583.73,1,0
CUST_00671,60,Male,56,23,24,412.39,2,0
CUST_00672,28,Female,19,119,49,5575.27,3,0
CUST_00673,35,Female,69,282,42,1931.32,5,0
CUST_00674,64,Female,26,319,75,9238.93,2,0
CUST_00675,29,Male,29,69,84,10704.12,0,0
CUST_00676,26,Female,24,346,74,9071.79,5,0
CUST_00677,27,Male,6,134,50,3504.76,7,0
CUST_00678,61,Male,54,253,21,1302.44,7,0
CUST_00679,34,Female,39,51,28,2064.76,3,0
CUST_00680,55,Female,4,43,92,7928.28,5,0
CUST_00681,24,Female,58,141,55,2680.66,0,0
CUST_00682,63,Female,48,25,27,3800.81,5,0
CUST_00683,30,Female,60,270,97,8055.73,0,0
CUST_00684,57,Female,26,361,68,1691.95,3,0
CUST_00685,59,Female,40,104,99,14812.61,8,0
CUST_00686,26,Male,56,295,84,6749.74,5,0
CUST_00687,67,Male,39,153,6,857.06,3,0
CUST_00688,44,Female,39,304,58,3925.92,9,1
CUST_00689,19,Female,48,305,6,272.06,3,0
CUST_00690,22,Male,25,161,60,6868.73,3,0
CUST_00691,46,Male,34,283,81,5944.33,9,1
CUST_00692,54,Male,21,45,19,2545.94,6,0
CUST_00693,55,Female,25,287,113,8780.81,8,1
CUST_00694,36,Female,22,319,61,3701.24,5,1
CUST_00695,25,Female,23,166,17,2473.53,6,0
CUST_00696,65,Female,25,207,49,6227.93,3,0
CUST_00697,62,Female,26,108,3,128.27,4,0
CUST_00698,18,Male,30,65,110,8909.5,8,0
CUST_00699,39,Male,38,267,34,1030.12,7,0
CUST_00700,69,Male,34,353,62,1831.82,9,1
CUST_00701,34,Female,15,185,60,7812.54,1,0
CUST_00702,24,Male,44,224,68,9574.16,7,0
CUST_00703,42,Female,10,153,87,9982.59,2,0
CUST_00704,62,Female,37,289,82,12180.85,1,0
CUST_00705,21,Male,7,285,34,717.83,1,0
CUST_00706,53,Female,32,186,29,1732.86,3,0
CUST_00707,23,Female,11,226,60,1970.21,0,0
CUST_00708,48,Male,48,200,44,5305.19,4,0
CUST_00709,36,Male,68,11,15,2028.09,6,0
CUST_00710,61,Female,48,325,45,3391.25,1,0
CUST_00711,56,Male,45,277,75,9520.7,4,0
CUST_00712,44,Male,33,3,103,13331.18,3,0
CUST_00713,27,Female,4,350,9,304.72,5,0
CUST_00714,43,Female,47,278,111,7314.13,0,0
CUST_00715,36,Female,53,62,35,1413.43,0,0
CUST_00716,56,Female,31,5,10,1054.57,1,0
CUST_00717,20,Female,31,9,104,6998.13,3,0
CUST_00718,62,Male,27,58,38,3995.68,0,0
CUST_00719,30,Female,48,280,29,3864.06,4,0
CUST_00720,67,Male,36,238,46,3253.19,5,0
CUST_00721,45,Male,49,317,70,10234.68,9,1
CUST_00722,37,Female,31,127,83,5823.52,3,0
CUST_00723,45,Female,44,304,90,3946.88,6,1
CUST_00724,25,Male,59,237,73,6310.98,4,0
CUST_00725,58,Female,23,219,105,7231.37,8,0
CUST_00726,56,Female,68,178,116,3697.52,8,0
CUST_00727,18,Female,42,318,112,2030.66,3,1
CUST_00728,20,Male,42,149,45,5194.83,9,1
CUST_00729,30,Female,13,38,77,10852.07,5,0
CUST_00730,45,Male,1,118,90,6701.77,1,0
CUST_00731,66,Male,53,315,108,2573.64,1,0
CUST_00732,42,Female,40,97,118,13568.44,2,0
CUST_00733,50,Female,46,17,53,6998.9,9,0
CUST_00734,55,Female,22,325,84,4930.23,1,0
CUST_00735,23,Female,52,279,2,89.94,8,1
CUST_00736,61,Male,28,359,4,242.01,3,0
CUST_00737,62,Female,53,154,71,9771.2,4,0
CUST_00738,49,Male,63,94,19,1357.07,1,0
CUST_00739,62,Female,17,175,99,10227.82,7,0
CUST_00740,64,Male,64,302,11,275.42,7,1
CUST_00741,38,Female,6,29,83,4399.64,6,0
CUST_00742,33,Female,14,34,32,1465.07,6,0
CUST_00743,38,Female,17,10,14,328.36,6,0
CUST_00744,28,Female,38,276,49,1532.85,7,0
CUST_00745,54,Female,69,290,69,4915.67,3,0
CUST_00746,53,Male,13,101,25,2258.27,5,0
CUST_00747,52,Male,53,141,14,799.53,7,0
CUST_00748,36,Female,9,87,39,2793.68,7,0
CUST_00749,37,Male,44,301,12,1410.38,3,0
CUST_00750,35,Female,26,128,49,2370.14,0,0
CUST_00751,64,Male,19,206,84,1646.95,1,0
CUST_00752,58,Male,48,89,118,5863.83,3,0
CUST_00753,66,Female,30,82,117,16308.53,8,0
CUST_00754,31,Female,32,212,18,313.8,2,0
CUST_00755,32,Female,69,119,1,32.41,4,0
CUST_00756,48,Female,11,348,107,2545.09,0,0
CUST_00757,18,Female,26,136,4,263.54,4,0
CUST_00758,20,Male,26,261,12,1229.35,0,0
CUST_00759,33,Male,17,276,26,3585.31,5,0
CUST_00760,40,Female,44,208,32,3910.37,0,0
CUST_00761,28,Female,23,314,101,4933.38,1,0
CUST_00762,29,Female,25,243,79,7955.57,8,0
CUST_00763,27,Female,37,345,52,5440.19,2,0
CUST_00764,49,Male,65,100,99,2694.7,8,0
CUST_00765,33,Male,2,115,90,6539.68,3,0
CUST_00766,25,Female,32,330,15,855.28,4,0
CUST_00767,55,Male,55,16,8,289.68,6,0
CUST_00768,29,Male,50,4,92,2108.7,3,0
CUST_00769,41,Male,65,266,30,559.9,9,0
CUST_00770,45,Male,32,48,54,7070.13,9,0
CUST_00771,25,Female,37,223,107,6381.13,5,0
CUST_00772,45,Female,13,204,108,8809.02,8,1
CUST_00773,53,Female,54,20,67,3642.81,7,0
CUST_00774,43,Female,3,288,70,2617.34,0,1
CUST_00775,25,Male,42,194,95,4776.18,5,0
CUST_00776,67,Female,40,316,90,3415.33,8,0
CUST_00777,45,Male,66,11,8,938.51,2,0
CUST_00778,45,Male,60,20,103,14163.98,2,0
CUST_00779,54,Male,11,279,63,4640.44,9,1
CUST_00780,58,Female,1,333,93,11726.81,4,0
CUST_00781,53,Female,26,35,17,1232.18,8,0
CUST_00782,44,Female,42,266,16,1205.05,2,0
CUST_00783,34,Female,62,232,118,9497.89,4,0
CUST_00784,26,Male,61,38,113,14207.71,4,0
CUST_00785,50,Female,62,83,45,6363.17,7,0
CUST_00786,37,Female,12,32,68,7853.99,1,0
CUST_00787,30,Male,27,54,10,1349.4,7,0
CUST_00788,45,Male,67,225,80,8141.44,0,0
CUST_00789,65,Female,28,313,19,2437.7,4,0
CUST_00790,46,Female,66,107,39,3516.68,2,0
CUST_00791,30,Female,28,25,50,5965.76,4,0
CUST_00792,63,Female,21,45,77,8486.09,8,0
CUST_00793,52,Female,7,118,60,6969.02,0,0
CUST_00794,23,Male,14,294,68,3171.58,5,0
CUST_00795,35,Male,39,125,32,1144.2,9,0
CUST_00796,68,Male,62,36,117,12069.6,5,0
CUST_00797,22,Male,12,344,82,6575.56,6,0
CUST_00798,64,Female,38,167,80,9458.33,9,0
CUST_00799,42,Female,58,269,89,3095.25,9,0
CUST_00800,19,Female,56,194,114,16294.99,4,0
CUST_00801,27,Male,39,124,64,7042.88,6,0
CUST_00802,47,Female,4,271,80,1448.28,1,0
CUST_00803,67,Male,48,58,86,7983.56,1,0
CUST_00804,62,Male,7,59,24,1372.89,9,0
CUST_00805,22,Female,60,308,28,1458.28,7,0
CUST_00806,50,Female,40,217,23,3146.22,5,0
CUST_00807,18,Male,8,69,63,8054.74,4,0
CUST_00808,35,Male,58,244,118,1922.19,2,0
CUST_00809,49,Female,57,103,56,2213.44,3,0
CUST_00810,64,Male,35,5,85,9531.63,7,0
CUST_00811,66,Male,13,299,73,9453.92,9,1
CUST_00812,28,Female,39,264,66,7383.85,6,0
CUST_00813,38,Male,21,241,38,3264.81,8,1
CUST_00814,43,Male,47,334,28,4141.7,2,0
CUST_00815,42,Female,2,349,26,3188.45,5,1
CUST_00816,39,Female,44,222,60,4690.22,6,0
CUST_00817,44,Female,30,319,60,5626.16,1,0
CUST_00818,66,Male,55,229,91,1915.6,3,0
CUST_00819,30,Male,40,32,55,7988.16,0,0
CUST_00820,50,Male,24,353,25,1599.24,3,0
CUST_00821,51,Male,42,24,21,2190.41,1,0
CUST_00822,58,Female,28,306,102,10713.9,6,0
CUST_00823,52,Female,51,187,25,567.18,0,0
CUST_00824,18,Female,22,128,58,2951.63,5,0
CUST_00825,38,Male,8,112,38,3936.27,2,0
CUST_00826,65,Male,14,294,46,6354.5,7,1
CUST_00827,23,Female,45,149,75,9008.66,7,0
CUST_00828,45,Male,38,151,92,8585.32,6,0
CUST_00829,34,Female,32,174,113,5241.55,6,0
CUST_00830,22,Female,62,197,100,14309.37,0,0
CUST_00831,48,Female,67,255,4,277.98,8,1
CUST_00832,22,Male,61,168,19,669.51,2,0
CUST_00833,55,Female,13,82,62,1111.12,7,0
CUST_00834,20,Male,47,70,24,3438.49,1,0
CUST_00835,40,Male,54,325,86,10321.6,0,0
CUST_00836,54,Female,71,13,55,2431.65,0,0
CUST_00837,54,Male,52,119,112,3823.67,7,0
CUST_00838,27,Female,25,212,25,3613.24,8,1
CUST_00839,27,Female,23,102,72,3420.49,2,0
CUST_00840,36,Female,30,277,115,8896.57,6,0
CUST_00841,34,Female,11,196,84,8187.08,1,0
CUST_00842,38,Male,35,77,65,1522.39,7,0
CUST_00843,31,Female,27,338,68,4181.9,2,0
CUST_00844,26,Female,67,333,12,1708.7,9,1
CUST_00845,63,Female,47,205,25,2738.67,9,1
CUST_00846,18,Male,50,229,21,1357.67,4,0
CUST_00847,68,Female,8,189,19,2315.79,6,0
CUST_00848,62,Male,55,99,98,12545.98,8,0
CUST_00849,30,Female,42,218,70,2484.31,0,0
CUST_00850,21,Male,67,194,52,4897.89,4,0
CUST_00851,18,Female,20,43,54,3483.64,0,0
CUST_00852,66,Male,45,124,35,2919.93,1,0
CUST_00853,57,Male,35,20,3,234.97,9,0
CUST_00854,49,Male,20,311,33,2739.54,3,0
CUST_00855,51,Male,24,330,73,6238.8,9,1
CUST_00856,45,Male,57,328,7,170.45,2,0
CUST_00857,48,Female,55,168,105,4093.82,9,0
CUST_00858,25,Female,9,46,27,2468.79,4,0
CUST_00859,56,Female,16,223,1,141.36,5,1
CUST_00860,43,Female,55,79,40,4631.19,0,0
CUST_00861,51,Male,58,170,18,849.9,8,1
CUST_00862,20,Male,64,246,35,2234.12,9,1
CUST_00863,67,Male,49,271,81,4882.38,1,0
CUST_00864,29,Female,29,99,39,4636.51,7,0
CUST_00865,18,Female,7,322,11,1608.71,8,1
CUST_00866,61,Male,69,141,101,6360.96,0,0
CUST_00867,22,Male,2,109,45,764.67,1,0
CUST_00868,47,Female,33,313,75,10610.93,2,0
CUST_00869,47,Female,48,137,3,350.06,8,1
CUST_00870,34,Female,37,121,77,9828.13,2,0
CUST_00871,65,Female,30,99,52,2244.94,5,0
CUST_00872,64,Female,41,66,60,6129.82,8,0
CUST_00873,40,Male,4,144,92,4270.24,6,0
CUST_00874,32,Male,39,110,58,960.96,9,1
CUST_00875,54,Female,24,130,102,3692.8,5,0
CUST_00876,38,Female,50,328,54,7537.26,1,0
CUST_00877,31,Female,37,257,111,4891.57,5,0
CUST_00878,19,Male,53,210,34,3195.8,9,0
CUST_00879,28,Male,25,246,119,17336.13,0,0
CUST_00880,68,Male,31,361,28,706.09,6,1
CUST_00881,56,Male,38,154,61,7568.36,5,0
CUST_00882,55,Male,58,133,66,6314.23,7,0
CUST_00883,51,Female,53,21,110,6452.49,1,0
CUST_00884,55,Female,50,35,66,4235.51,0,0
CUST_00885,67,Male,4,360,37,690.78,8,1
CUST_00886,51,Female,52,310,16,792.6,8,1
CUST_00887,35,Male,31,224,72,5195.45,9,1
CUST_00888,47,Female,14,124,104,11625.47,6,0
CUST_00889,32,Male,1,240,75,3907.13,0,0
CUST_00890,44,Male,43,364,45,4200.38,1,0
CUST_00891,68,Female,59,300,15,1706.67,8,1
CUST_00892,51,Male,61,341,4,437.21,4,0
CUST_00893,69,Male,41,4,23,2177.86,1,0
CUST_00894,55,Male,18,123,72,6719.46,4,0
CUST_00895,50,Male,60,42,80,8989.08,0,0
CUST_00896,41,Male,69,169,16,964.71,9,0
CUST_00897,32,Female,59,280,88,6668.55,4,0
CUST_00898,47,Female,42,225,53,7707.92,6,0
CUST_00899,59,Female,36,185,10,1052.61,7,0
CUST_00900,68,Male,40,323,34,2896.31,2,0
CUST_00901,34,Male,30,11,18,1675.3,3,0
CUST_00902,22,Male,11,173,53,1542.19,1,0
CUST_00903,46,Male,25,96,16,1518.7,0,0
CUST_00904,21,Female,45,278,100,12792.74,9,0
CUST_00905,27,Male,51,139,62,5312.66,7,0
CUST_00906,34,Female,43,166,52,2021.82,6,0
CUST_00907,27,Male,66,187,115,8683.46,7,0
CUST_00908,34,Male,47,86,57,2994.39,4,0
CUST_00909,37,Male,24,231,72,4576.68,4,0
CUST_00910,41,Male,37,138,64,2904.08,0,0
CUST_00911,22,Male,56,19,84,5046.55,8,0
CUST_00912,51,Male,46,338,23,2896.37,2,0
CUST_00913,23,Male,28,156,40,4691.61,0,0
CUST_00914,19,Female,52,95,14,1137.12,3,0
CUST_00915,30,Female,15,17,80,9651.02,3,0
CUST_00916,60,Male,45,280,102,14963.53,7,0
CUST_00917,60,Male,58,261,18,1256.93,9,0
CUST_00918,65,Female,67,160,104,15319.02,9,0
CUST_00919,28,Female,41,309,115,5542.69,4,0
CUST_00920,68,Female,65,81,94,13523.08,9,0
CUST_00921,64,Male,40,185,36,4741.15,4,0
CUST_00922,40,Female,5,213,100,4188.27,0,0
CUST_00923,33,Female,28,342,39,2426.93,3,0
CUST_00924,48,Male,38,359,104,11499.21,7,1
CUST_00925,28,Female,18,167,41,1675.62,7,1
CUST_00926,33,Male,37,206,1,94.75,3,0
CUST_00927,25,Female,27,336,81,7063.12,2,0
CUST_00928,21,Female,25,261,92,5005.08,3,0
CUST_00929,57,Female,69,274,71,3945.61,5,0
CUST_00930,21,Female,27,236,84,7114.94,2,0
CUST_00931,42,Male,54,243,42,2330.15,2,0
CUST_00932,20,Female,7,220,24,944.03,8,1
CUST_00933,49,Female,27,347,117,13970.2,2,0
CUST_00934,20,Female,59,70,65,6079.96,0,0
CUST_00935,44,Female,31,213,18,1333.46,2,0
CUST_00936,46,Female,68,337,90,3552.16,7,0
CUST_00937,49,Female,4,287,14,1333.35,8,1
CUST_00938,67,Female,18,226,19,1897.38,3,0
CUST_00939,68,Female,63,269,82,6540.89,5,0
CUST_00940,36,Male,52,279,109,7119.86,9,1
CUST_00941,38,Female,63,249,7,924.55,7,0
CUST_00942,22,Male,45,321,64,7049.56,6,0
CUST_00943,35,Male,12,196,2,126.17,7,0
CUST_00944,45,Male,8,30,7,665.47,2,0
CUST_00945,59,Female,22,303,28,1303.5,3,0
CUST_00946,39,Female,41,131,92,1522.46,0,0
CUST_00947,38,Female,41,12,106,14023.2,3,0
CUST_00948,23,Male,57,16,81,10169.55,4,0
CUST_00949,18,Female,32,117,30,3039.58,1,0
CUST_00950,22,Female,55,149,85,10584.82,0,0
CUST_00951,58,Male,6,109,101,12161.52,4,0
CUST_00952,29,Male,39,236,73,9572.83,7,1
CUST_00953,43,Male,9,314,36,4874.46,7,1
CUST_00954,63,Female,32,5,116,14562.46,8,0
CUST_00955,51,Female,36,180,22,2859.69,7,0
CUST_00956,66,Male,16,337,79,6535.59,6,1
CUST_00957,31,Female,12,1,78,8625.32,0,0
CUST_00958,43,Male,41,8,27,1619.68,9,0
CUST_00959,62,Male,67,144,82,10762.73,0,0
CUST_00960,44,Male,58,143,10,1309.1,7,0
CUST_00961,26,Male,9,275,112,2680.07,4,0
CUST_00962,43,Male,17,153,22,1360.65,5,1
CUST_00963,64,Male,5,287,23,877.34,3,0
CUST_00964,39,Female,26,130,52,1733.32,3,0
CUST_00965,64,Male,1,121,42,2982.44,9,0
CUST_00966,47,Female,1,59,41,4078.04,8,1
CUST_00967,60,Female,35,217,48,2947.34,7,0
CUST_00968,65,Male,9,31,69,3915.34,3,0
CUST_00969,34,Female,38,244,51,1415.34,6,0
CUST_00970,43,Male,4,140,89,5935.78,7,1
CUST_00971,53,Female,52,213,1,78.58,6,0
CUST_00972,18,Female,19,29,88,6056.63,4,0
CUST_00973,25,Male,5,164,97,10360.7,9,1
CUST_00974,66,Female,48,104,56,3018.48,0,0
CUST_00975,52,Female,63,63,101,11278.24,5,0
CUST_00976,69,Female,38,15,71,9526.34,7,0
CUST_00977,32,Female,52,286,24,2275.62,5,0
CUST_00978,64,Male,46,179,15,1012.07,7,0
CUST_00979,39,Female,9,11,75,2944.39,5,0
CUST_00980,31,Male,50,13,44,6198.6,1,0
CUST_00981,43,Male,66,215,81,9436.54,5,0
CUST_00982,45,Male,38,311,49,2365.21,8,1
CUST_00983,40,Male,27,226,87,3074.21,1,0
CUST_00984,31,Female,20,63,49,1061.19,2,0
CUST_00985,41,Female,62,255,68,2769.28,8,0
CUST_00986,19,Female,16,130,95,10817.71,6,0
CUST_00987,62,Male,13,263,118,11798.47,0,0
CUST_00988,43,Female,20,171,98,14269.19,3,0
CUST_00989,31,Female,24,190,74,4326.49,3,0
CUST_00990,68,Male,50,284,37,4484.07,9,1
CUST_00991,24,Male,7,25,74,2313.38,4,0
CUST_00992,20,Female,29,160,42,3819.84,6,0
CUST_00993,64,Female,5,217,59,4602.99,4,0
CUST_00994,40,Female,35,176,75,9611.77,9,0
CUST_00995,63,Female,65,336,95,10423.06,5,0
CUST_00996,60,Female,70,221,10,412.33,8,0
CUST_00997,64,Male,7,280,107,15817.21,1,0
CUST_00998,62,Female,44,81,102,12864.68,5,0
CUST_00999,35,Male,13,125,53,3332.38,5,0
CUST_01000,55,Female,38,170,42,5313.59,0,0
CUST_01001,52,Female,13,70,8,1153.46,5,0
CUST_01002,68,Female,54,78,75,10139.1,6,0
CUST_01003,32,Female,44,90,84,7567.42,6,0
CUST_01004,42,Male,13,348,24,2229.96,2,1
CUST_01005,54,Female,25,111,51,1498.93,7,0
CUST_01006,45,Female,24,164,71,2643.71,6,0
CUST_01007,27,Female,29,128,60,8859.13,3,0
CUST_01008,56,Female,70,155,21,2497.36,3,0
CUST_01009,34,Male,18,194,108,1991.89,9,1
CUST_01010,56,Female,5,173,53,4712.67,6,0
CUST_01011,39,Female,18,300,6,369.69,1,0
CUST_01012,43,Male,63,313,31,1768.68,4,1
CUST_01013,61,Female,37,21,12,1081.7,5,0
CUST_01014,42,Female,71,311,101,5880.26,3,0
CUST_01015,34,Female,55,109,13,636.48,0,0
CUST_01016,30,Male,12,360,49,6938.65,0,0
CUST_01017,37,Female,52,129,31,631.8,2,0
CUST_01018,42,Female,57,280,9,664.95,8,1
CUST_01019,21,Female,46,27,27,2268.27,1,0
CUST_01020,27,Male,44,344,116,8629.65,4,0
CUST_01021,20,Male,24,92,53,5497.63,6,0
CUST_01022,58,Female,9,295,81,1495.77,1,0
CUST_01023,62,Female,12,55,115,15464.6,0,0
CUST_01024,35,Male,9,196,51,4208.96,6,1
CUST_01025,64,Male,22,221,72,6461.72,4,1
CUST_01026,53,Male,17,301,27,2091.8,6,1
CUST_01027,64,Female,33,156,40,3000.35,0,0
CUST_01028,39,Male,47,101,62,2492.67,5,0
CUST_01029,51,Male,15,236,58,4819.42,5,0
CUST_01030,64,Male,33,285,15,1078.23,6,1
CUST_01031,25,Female,15,69,39,3049.65,7,0
CUST_01032,57,Male,27,267,70,1180.7,8,1
CUST_01033,66,Male,61,138,96,3136.38,9,0
CUST_01034,61,Female,68,248,112,13219.15,4,0
CUST_01035,36,Male,48,103,8,572.63,3,0
